t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
0.950015,0.00278904,6.38966e-05,0.00278951,1.32,-0.00434402,0.0022402,0.00488761,152.712,1.48006688
1.781616,0.00278427,6.10356e-05,0.00278474,1.26,-0.00458243,0.00348093,0.00575355,142.77,1.480068
3.070821,0.00278474,6.05586e-05,0.00278522,1.254,-0.00416663,0.00218107,0.00470164,152.364,1.48006928
3.615597,0.00278808,6.05586e-05,0.00278904,1.254,-0.000740055,0.00132848,0.00152112,119.082,1.48006864
4.625728,0.00278665,6.05586e-05,0.00278713,1.254,-0.000162126,-0.000104905,0.000192643,-147.132,1.47760128
5.632661,0.00278188,6.05586e-05,0.00278236,1.254,-1.14442e-05,-5.72208e-06,1.14442e-05,-153.438,1.47358608
6.640547,0.00277855,6.05586e-05,0.0027795,1.26,3.05178e-05,0.000204087,0.000206948,81.294,1.46958592
7.649473,0.00276996,6.05586e-05,0.00277044,1.26,5.9128e-05,3.05178e-05,6.67577e-05,27.84,1.46559968
8.659471,0.00276138,6.05586e-05,0.00276233,1.266,-1.90736e-05,5.72208e-06,1.90736e-05,162.18,1.4615456
9.668396,0.00275184,6.05586e-05,0.0027528,1.272,0.0002203,0.000270845,0.000349047,50.88,1.45753424
10.672163,0.00274374,6.05586e-05,0.00274469,1.272,-0.000132562,-5.72208e-06,0.000131608,-177.684,1.45358416
11.681909,0.00273277,6.05586e-05,0.00273325,1.278,-3.81472e-05,6.67575e-06,3.81472e-05,169.08,1.44956192
14.070848,0.00271083,6.05586e-05,0.00271131,1.29,-2.76567e-05,0.000209809,0.000211717,97.392,1.44008032
14.972956,0.00269558,6.05586e-05,0.00269605,1.296,4.7684e-06,3.24252e-05,3.33788e-05,80.91,1.43648656
16.059660,0.00268508,6.05586e-05,0.00268556,1.302,3.52862e-05,-1.81199e-05,3.91009e-05,-26.994,1.43218208
17.159665,0.00267603,6.05586e-05,0.0026765,1.308,-0.00017357,-9.5368e-06,0.000172616,-176.904,1.42782976
18.259662,0.00266315,6.05586e-05,0.0026641,1.314,-7.72481e-05,-2.9564e-05,8.10628e-05,-159.06,1.4234184
19.013745,0.00265266,6.05586e-05,0.00265314,1.32,-0.00464728,-0.000899319,0.00473216,-169.05,1.42045024
20.021993,0.00264598,6.10356e-05,0.00264646,1.326,-0.00621131,-0.000468256,0.00622752,-175.692,1.41644192
21.034497,0.00263406,6.05586e-05,0.00263454,1.326,-0.00631526,-0.000144006,0.00631621,-178.698,1.41240544
22.042492,0.00261642,6.05586e-05,0.00261737,1.338,-0.00630477,-2.19346e-05,0.00630382,-179.808,1.40842368
23.049881,0.00260641,6.05586e-05,0.00260736,1.338,-0.0062876,3.81473e-06,0.00628665,179.958,1.40443072
24.060615,0.0025921,6.05586e-05,0.00259258,1.35,-0.00626853,1.52589e-05,0.00626758,179.862,1.40040944
25.070614,0.0025797,6.05586e-05,0.00258066,1.356,-0.00479892,0.000776295,0.00486091,170.808,1.39642416
26.069722,0.00256445,6.05586e-05,0.00256492,1.362,-0.00296403,0.0010357,0.00313856,160.728,1.39244528
27.083142,0.00255014,6.05586e-05,0.00255109,1.368,-0.00206186,0.000927929,0.00226022,155.76,1.3883928
28.159703,0.00253774,6.05586e-05,0.00253822,1.374,-0.00268556,0.00115014,0.00292112,156.804,1.38416624
29.259717,0.00251915,6.05586e-05,0.0025201,1.386,-0.00207426,0.0028372,0.0035143,126.156,1.37979904
30.570913,0.00250675,6.05586e-05,0.0025077,1.392,-0.00067902,0.000859264,0.00109483,128.298,1.3745928
31.124920,0.00249578,6.05586e-05,0.00249626,1.398,-0.000162126,0.000148774,0.000219346,137.328,1.37239264
32.132028,0.0024748,6.05586e-05,0.00247528,1.41,-0.0014763,-0.000167848,0.00148583,-173.532,1.36838736
33.141226,0.00246097,6.05586e-05,0.00246145,1.422,-0.00554565,-0.000370027,0.00555614,-176.19,1.36431808
34.153063,0.00244333,6.05586e-05,0.00244381,1.428,-0.00604919,0.000112534,0.00605014,178.926,1.36034944
35.161956,0.00242759,6.05586e-05,0.00242807,1.434,-0.00605968,0.000211717,0.00606349,177.99,1.35634944
36.171668,0.00241329,6.05586e-05,0.00241376,1.44,-0.00604537,0.000145913,0.00604632,178.608,1.35232208
37.180634,0.00239326,6.05586e-05,0.00239374,1.452,-0.00602916,6.2943e-05,0.00602821,179.4,1.34833376
38.189962,0.00237514,6.05586e-05,0.00237609,1.464,-0.00601104,3.52862e-05,0.00601009,179.658,1.34430576
39.203747,0.00235845,6.05586e-05,0.00235893,1.476,-0.00599101,0.000135423,0.00599101,178.698,1.34028888
40.259709,0.00233938,6.05586e-05,0.00233985,1.482,-0.00597289,0.000120163,0.00597289,178.842,1.33612248
41.570952,0.00232078,6.05586e-05,0.00232174,1.494,-0.00595573,5.3406e-05,0.00595477,179.484,1.33089352
42.459745,0.00229885,6.00817e-05,0.00229932,1.506,-0.00593761,2.28883e-05,0.00593665,179.772,1.32737064
43.231583,0.00227787,6.00817e-05,0.00227834,1.518,-0.00591949,5.72208e-06,0.00591853,179.94,1.32430192
44.242745,0.00225641,5.96049e-05,0.00225736,1.524,-0.00590137,-1.90736e-05,0.00590041,-179.82,1.32025336
45.249463,0.002234,5.96049e-05,0.00223447,1.536,-0.00585845,6.19893e-05,0.0058575,179.388,1.31625656
46.259652,0.00221349,5.96049e-05,0.00221397,1.542,-0.00586131,-3.05178e-05,0.00586036,-179.706,1.31226888
47.272560,0.00219013,5.96049e-05,0.00219108,1.56,-0.00584701,-1.52589e-05,0.00584605,-179.856,1.3082572
48.280494,0.00216724,5.96049e-05,0.00216819,1.578,-0.00582889,-4.7684e-06,0.00582793,-179.958,1.30425336
49.288796,0.00214244,5.9128e-05,0.00214292,1.584,-0.00581077,-9.53682e-07,0.00580981,-179.994,1.30023312
50.282374,0.00211813,5.9128e-05,0.00211908,1.602,-0.00579265,0.0,0.00579169,180.0,1.29630576
51.300371,0.00209333,5.86512e-05,0.00209381,1.614,-0.00577453,-9.53682e-07,0.00577357,-179.994,1.29228296
52.570955,0.0020671,5.86512e-05,0.00206758,1.626,-0.00575641,-2.86104e-06,0.00575545,-179.976,1.2872404
53.459782,0.00203992,5.86512e-05,0.00204088,1.644,-0.00342943,-0.000464441,0.00345899,-172.296,1.28370856
54.559788,0.00201418,5.81744e-05,0.00201513,1.656,-0.00398257,-0.000748638,0.00405028,-169.362,1.27933088
55.332181,0.00198604,5.76975e-05,0.001987,1.674,-0.00550178,-0.000377657,0.00551417,-176.076,1.2762444
56.342370,0.00195743,5.72207e-05,0.00195839,1.686,-0.00567248,-0.000136376,0.00567344,-178.626,1.27223608
57.350500,0.00193311,5.72207e-05,0.00193406,1.71,-0.00566772,-5.24523e-05,0.00566676,-179.478,1.26824056
58.361700,0.0019045,5.72207e-05,0.00190545,1.722,-0.0056515,-2.28883e-05,0.00565055,-179.778,1.26422504
59.371364,0.00187398,5.67439e-05,0.00187493,1.74,-0.00563434,-1.33515e-05,0.00563338,-179.88,1.26022304
60.382620,0.00184632,5.6267e-05,0.00184727,1.758,-0.00554374,0.000148774,0.00554469,178.458,1.25620624
61.394012,0.00181628,5.6267e-05,0.00181723,1.776,-0.00557426,-4.00546e-05,0.0055733,-179.598,1.25219224
62.402931,0.00178242,5.53133e-05,0.00178386,1.788,-0.00557998,-5.6267e-05,0.00557902,-179.424,1.24817136
63.571005,0.00176049,5.53133e-05,0.00176144,1.812,-0.00556472,-2.9564e-05,0.00556377,-179.7,1.24356248
64.459824,0.00174046,5.53133e-05,0.00174189,1.818,-0.00552085,7.05724e-05,0.00552085,179.256,1.24002472
65.559830,0.00171662,5.48365e-05,0.00171757,1.836,-0.00551322,4.86376e-05,0.00551227,179.49,1.23562864
66.659825,0.00170613,5.48365e-05,0.00170756,1.848,-0.000405313,-0.000177384,0.000441553,-156.45,1.23128584
67.440526,0.00168372,5.43597e-05,0.00168467,1.86,-0.00210001,-0.00107098,0.00235654,-152.988,1.228168
68.453228,0.00167466,5.38828e-05,0.00167561,1.86,-0.00517848,-0.000452043,0.00519755,-175.014,1.22412216
69.462846,0.00164271,5.38828e-05,0.00164367,1.884,-0.00360586,-0.000525478,0.00364305,-171.72,1.22014688
70.463448,0.00161935,5.38828e-05,0.0016203,1.908,-0.00516513,-0.000215531,0.00516894,-177.612,1.21617928
71.471645,0.00160552,5.3406e-05,0.00160647,1.914,-0.00541976,-4.76839e-05,0.00541881,-179.502,1.2121556
72.483251,0.00161553,5.3406e-05,0.00161649,1.902,-0.00542167,-2.00273e-05,0.00542071,-179.79,1.2081764
73.492335,0.00158692,5.29292e-05,0.00158788,1.926,-0.00540641,-1.52589e-05,0.00540546,-179.844,1.20416592
74.571062,0.00159646,5.29292e-05,0.00159741,1.914,-0.00539115,-1.33515e-05,0.0053902,-179.856,1.19984304
75.503033,0.00158311,5.29292e-05,0.00158454,1.926,-0.00537685,-1.33515e-05,0.00537589,-179.856,1.19619584
76.559851,0.00160456,5.29292e-05,0.00160552,1.902,-0.00536063,-6.67575e-06,0.00535968,-179.934,1.19200648
77.659848,0.00162316,5.3406e-05,0.00162411,1.896,-0.00534442,-8.58313e-06,0.00534347,-179.916,1.18761072
