t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
1.130702,0.000380041,9.91826e-05,0.000392916,14.64,-0.0107995,9.15532e-05,0.0107995,179.514,2.39792864
1.857810,0.000381948,9.63216e-05,0.000393869,14.202,-0.0107823,7.24797e-05,0.0107813,179.61,2.39792848
2.642976,0.000384333,9.63216e-05,0.000396254,14.106,-0.0107804,7.24797e-05,0.0107794,179.616,2.39792864
3.681509,0.000351431,9.67984e-05,0.000364305,15.42,-0.0107794,7.1526e-05,0.0107785,179.616,2.39792736
5.501192,0.000384333,9.63216e-05,0.000396254,14.106,-0.0107794,7.24797e-05,0.0107785,179.616,2.39792784
6.510692,0.000383856,9.63216e-05,0.000396254,14.118,-0.0107794,7.1526e-05,0.0107785,179.616,2.39792736
7.519875,0.000383379,9.63216e-05,0.0003953,14.142,-0.0107794,7.05724e-05,0.0107785,179.622,2.39792864
8.527652,0.00038767,9.63216e-05,0.000399591,13.992,-0.0107794,7.24797e-05,0.0107785,179.616,2.39792704
9.539490,0.000380518,9.63216e-05,0.000392916,14.238,-0.0107794,7.24797e-05,0.0107785,179.616,2.39792608
10.550076,0.000378134,9.63216e-05,0.000390055,14.334,-0.0107804,7.1526e-05,0.0107794,179.616,2.3979256
11.559568,0.000367166,9.63216e-05,0.000379564,14.742,-0.0107804,7.1526e-05,0.0107794,179.616,2.39792512
12.692982,0.000379564,9.63216e-05,0.000391962,14.274,-0.0107794,7.1526e-05,0.0107785,179.616,2.39792352
13.581781,0.000383379,9.63216e-05,0.0003953,14.142,-0.0107794,7.24797e-05,0.0107785,179.616,2.39792736
14.681784,0.000373365,9.63216e-05,0.000385763,14.502,-0.0107804,7.1526e-05,0.0107794,179.616,2.39792416
15.781499,0.000376226,9.63216e-05,0.000388624,14.394,-0.0107794,7.1526e-05,0.0107785,179.616,2.3979256
16.881727,0.000374319,9.63216e-05,0.000386717,14.466,-0.0107804,7.1526e-05,0.0107794,179.616,2.39792848
