t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
1.161467,3.05178e-05,7.62945e-06,3.05178e-05,16.698,9.53682e-07,-9.53682e-07,9.53682e-07,-26.562,-0.000225579008
1.677167,3.05178e-05,7.62945e-06,3.05178e-05,16.698,0.0,0.0,0.0,0.0,-0.000220409712
2.554731,3.05178e-05,3.81473e-06,3.05178e-05,11.31,0.0,0.0,0.0,0.0,-0.00022529248
3.580122,0.000633243,1.14442e-05,0.000633243,1.206,0.0,9.53682e-07,9.53682e-07,63.438,-0.000213887904
4.589594,0.0235025,1.14442e-05,0.0235025,0.03,2.9564e-05,5.9128e-05,6.67577e-05,63.438,-0.000210667136
5.600332,0.0287362,2.28883e-05,0.0287362,0.048,3.33788e-05,6.67577e-05,7.43871e-05,63.21,-0.00020877592
7.269881,0.0290757,2.28883e-05,0.0290757,0.048,3.43325e-05,6.67577e-05,7.53407e-05,62.76,-0.000206779984
7.785608,0.0275651,2.6703e-05,0.0275651,0.06,3.33788e-05,6.5804e-05,7.43871e-05,62.982,-0.000206390272
8.668417,0.028843,7.62945e-06,0.028843,0.018,3.62399e-05,7.91554e-05,8.67848e-05,65.196,-0.000214986624
9.677477,0.029091,1.14442e-05,0.029091,0.024,3.43325e-05,7.34334e-05,8.10628e-05,64.896,-0.000211949232
10.713972,0.0291063,1.90736e-05,0.0291063,0.042,3.33788e-05,6.77113e-05,7.53407e-05,63.438,-0.000178973664
12.024677,0.0291101,2.28883e-05,0.0291101,0.048,3.33788e-05,6.67577e-05,7.43871e-05,63.21,-0.00024085584
12.913221,0.0291024,1.90736e-05,0.0291024,0.042,3.33788e-05,6.5804e-05,7.43871e-05,62.982,-0.0002214052
14.012847,0.0291139,1.90736e-05,0.0291139,0.042,3.33788e-05,6.67577e-05,7.43871e-05,63.21,-0.00022846568
14.720444,0.0291139,1.90736e-05,0.0291139,0.042,3.33788e-05,6.67577e-05,7.43871e-05,63.21,-0.000222895232
15.729729,0.0291177,1.90736e-05,0.0291177,0.042,3.33788e-05,6.5804e-05,7.43871e-05,62.982,-0.000220751856
16.738601,0.0291177,1.90736e-05,0.0291177,0.042,3.24252e-05,6.67577e-05,7.43871e-05,63.66,-0.00022258576
17.738158,0.0291215,1.90736e-05,0.0291215,0.042,3.24252e-05,6.67577e-05,7.43871e-05,63.66,-0.00022134784
18.748826,0.0291139,1.90736e-05,0.0291139,0.042,3.33788e-05,6.5804e-05,7.43871e-05,62.982,-0.0002274684
19.757979,0.0291215,1.90736e-05,0.0291215,0.042,3.33788e-05,6.67577e-05,7.43871e-05,63.21,-0.000221439504
