t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
44.405374,0.00058699,1.95504e-05,0.000587467,1.95,-0.000573162,-1.04905e-05,0.000572208,-178.998,0.134365632
45.416665,0.000586513,1.95504e-05,0.000586513,1.92,-0.000591282,-1.04905e-05,0.000590328,-179.028,0.13836872
46.426165,0.000586513,1.95504e-05,0.000586513,1.92,-0.000609402,-1.14442e-05,0.000608448,-178.998,0.142355648
47.438470,0.00058699,1.95504e-05,0.000587467,1.914,-0.000627521,-1.14442e-05,0.000626568,-179.022,0.14640336
48.445793,0.000586513,1.95504e-05,0.000586513,1.95,-0.000644688,-1.14442e-05,0.000643734,-178.992,0.150403248
49.453295,0.000587944,1.95504e-05,0.000588421,1.914,-0.000662807,-1.14442e-05,0.000661854,-179.022,0.15441464
50.479011,0.000588898,1.95504e-05,0.000588898,1.944,-0.000680927,-1.23978e-05,0.000679974,-178.992,0.15848768
51.467989,0.000589851,1.95504e-05,0.000589851,1.944,-0.000699047,-1.23978e-05,0.000698093,-179.016,0.16239904
52.475380,0.000589851,1.95504e-05,0.000590328,1.938,-0.000717167,-1.33515e-05,0.000716213,-178.986,0.166376192
53.567411,0.000591282,1.95504e-05,0.000591759,1.938,-0.000735287,-1.33515e-05,0.000734333,-179.01,0.170724496
54.667405,0.000591282,1.95504e-05,0.000591759,1.938,-0.000753406,-1.33515e-05,0.000752453,-178.986,0.17510112
55.978708,0.000592235,1.95504e-05,0.000592712,1.932,-0.000771526,-1.33515e-05,0.000770573,-179.01,0.180291424
56.504466,0.000593189,1.95504e-05,0.000593666,1.932,-0.000788692,-1.33515e-05,0.000787739,-179.034,0.182368864
57.514332,0.00059462,1.95504e-05,0.00059462,1.926,-0.000806812,-1.43052e-05,0.000805859,-179.004,0.186365936
58.527497,0.000595573,1.95504e-05,0.000595573,1.92,-0.000823978,-1.43052e-05,0.000823025,-179.028,0.19035656
59.536277,0.000596527,2.00273e-05,0.000597004,1.95,-0.000842098,-1.52589e-05,0.000841144,-179.004,0.194373056
60.536597,0.000598911,2.00273e-05,0.000598911,1.944,-0.000860218,-1.52589e-05,0.000859264,-179.022,0.198392608
61.546909,0.000599865,2.00273e-05,0.000599865,1.938,-0.000878338,-1.52589e-05,0.000877384,-179.04,0.202401136
62.556829,0.000600819,2.00273e-05,0.000601295,1.938,-0.000896458,-1.62126e-05,0.000895504,-179.016,0.206387904
63.565696,0.000602249,2.00273e-05,0.000602726,1.932,-0.000914577,-1.62126e-05,0.000913624,-179.04,0.210424208
64.575320,0.00060368,2.00273e-05,0.000604156,1.926,-0.000932697,-1.62126e-05,0.000931744,-179.058,0.21441576
65.667881,0.000605587,2.00273e-05,0.000606064,1.92,-0.000950817,-1.62126e-05,0.000949863,-179.034,0.218762768
66.978994,0.000607017,2.00273e-05,0.000607494,1.914,-0.000967983,-1.62126e-05,0.000967029,-179.052,0.223927424
67.867842,0.000608925,2.05041e-05,0.000608925,1.944,-0.000986107,-1.71663e-05,0.000985153,-179.034,0.22750064
68.613418,0.000609878,2.05041e-05,0.000610355,1.938,-0.00100423,-1.71663e-05,0.00100327,-179.046,0.230445936
69.612734,0.000612263,2.05041e-05,0.000612263,1.932,-0.00102139,-1.81199e-05,0.00102044,-179.028,0.234395296
70.615134,0.000612739,2.05041e-05,0.000613216,1.932,-0.00103951,-1.81199e-05,0.00103856,-179.046,0.238387184
71.625545,0.0006156,2.05041e-05,0.000616077,1.92,-0.00105763,-1.81199e-05,0.00105668,-179.058,0.24243312
72.635157,0.000617508,2.0981e-05,0.000617985,1.944,-0.00107575,-1.81199e-05,0.0010748,-179.04,0.246428528
73.644254,0.000618938,2.0981e-05,0.000619415,1.944,-0.00109292,-1.81199e-05,0.00109196,-179.058,0.250437136
74.653352,0.000621323,2.0981e-05,0.000621799,1.932,-0.00111199,-1.81199e-05,0.00111104,-179.07,0.254466624
75.655165,0.00062323,2.0981e-05,0.000623707,1.926,-0.00112916,-1.90736e-05,0.0011282,-179.052,0.258414
76.667848,0.000625614,2.0981e-05,0.000625614,1.92,-0.00114728,-1.90736e-05,0.00114632,-179.064,0.262415584
77.979057,0.000627521,2.0981e-05,0.000627521,1.944,-0.0011654,-2.00273e-05,0.00116444,-179.046,0.267653568
78.867840,0.000629429,2.0981e-05,0.000629906,1.938,-0.00118352,-2.00273e-05,0.00118256,-179.064,0.271118464
79.967839,0.00063229,2.0981e-05,0.00063229,1.932,-0.00120068,-2.00273e-05,0.00119973,-179.076,0.275522464
80.694257,0.000634197,2.0981e-05,0.000634674,1.926,-0.0012188,-2.00273e-05,0.00121785,-179.088,0.27841024
81.706277,0.000636581,2.0981e-05,0.000636581,1.92,-0.00123597,-2.00273e-05,0.00123502,-179.076,0.28236448
82.714888,0.000638489,2.14578e-05,0.000638966,1.944,-0.00125409,-2.00273e-05,0.00125314,-179.088,0.286418944
83.724212,0.000641827,2.14578e-05,0.000641827,1.932,-0.00127221,-2.00273e-05,0.00127126,-179.1,0.290437024
84.737205,0.000643257,2.14578e-05,0.000643734,1.926,-0.00128938,-2.0981e-05,0.00128842,-179.082,0.294421984
85.746858,0.000645641,2.14578e-05,0.000646118,1.92,-0.00130845,-2.0981e-05,0.00130749,-179.094,0.298493024
86.753973,0.000647549,2.14578e-05,0.000648025,1.914,-0.00132561,-2.19346e-05,0.00132466,-179.076,0.302480544
87.764863,0.000650886,2.19346e-05,0.000651363,1.932,-0.00134373,-2.19346e-05,0.00134278,-179.088,0.306432768
88.979062,0.000652317,2.19346e-05,0.000652794,1.932,-0.00136185,-2.19346e-05,0.0013609,-179.1,0.311296864
89.867868,0.000656132,2.19346e-05,0.000656608,1.95,-0.00137997,-2.19346e-05,0.00137902,-179.112,0.314838304
90.967880,0.000658039,2.19346e-05,0.000658516,1.944,-0.00139714,-2.28883e-05,0.00139619,-179.1,0.31918896
92.067881,0.000661377,2.19346e-05,0.000661854,1.932,-0.00141526,-2.28883e-05,0.00141431,-179.106,0.323545088
92.805483,0.000664238,2.19346e-05,0.000664238,1.926,-0.00143338,-2.28883e-05,0.00143243,-179.118,0.32647376
93.817373,0.000667576,2.24115e-05,0.000667576,1.944,-0.0014515,-2.28883e-05,0.00145055,-179.13,0.330461664
94.825658,0.000669006,2.24115e-05,0.000669483,1.938,-0.00146867,-2.28883e-05,0.00146771,-179.142,0.334499488
95.826441,0.000671867,2.24115e-05,0.000672344,1.932,-0.00148679,-2.28883e-05,0.00148583,-179.124,0.338473152
96.836300,0.000675205,2.24115e-05,0.000675682,1.92,-0.00150395,-2.28883e-05,0.001503,-179.136,0.342491232
97.844817,0.000678066,2.28883e-05,0.000678543,1.944,-0.00152207,-2.28883e-05,0.00152112,-179.148,0.346500512
98.854430,0.000680927,2.28883e-05,0.000681404,1.932,-0.00154019,-2.3842e-05,0.00153924,-179.13,0.350484032
99.978979,0.000683788,2.28883e-05,0.000684265,1.926,-0.00155736,-2.3842e-05,0.0015564,-179.142,0.354930528
100.867814,0.000686172,2.28883e-05,0.000686172,1.92,-0.00157548,-2.3842e-05,0.00157452,-179.148,0.35847744
101.967769,0.00068951,2.28883e-05,0.00068951,1.938,-0.00159264,-2.47956e-05,0.00159169,-179.136,0.362845792
103.067910,0.000692848,2.28883e-05,0.000693325,1.926,-0.00161076,-2.47956e-05,0.00160981,-179.148,0.367202112
104.167769,0.000696186,2.28883e-05,0.000696663,1.92,-0.00162793,-2.47956e-05,0.00162698,-179.13,0.371544608
104.904782,0.000700478,2.33651e-05,0.000700954,1.932,-0.00164605,-2.47956e-05,0.0016451,-179.142,0.374462848
105.906105,0.000702862,2.33651e-05,0.000702862,1.926,-0.00166417,-2.47956e-05,0.00166322,-179.148,0.378409088
106.916145,0.0007062,2.3842e-05,0.0007062,1.944,-0.00168134,-2.57493e-05,0.00168038,-179.136,0.382428608
107.925241,0.000709537,2.3842e-05,0.000709537,1.938,-0.00169946,-9.53682e-07,0.0016985,-179.976,0.38648352
108.937737,0.000712398,2.3842e-05,0.000712875,1.926,-0.00171853,-2.86104e-06,0.00171757,-179.91,0.390495168
109.946178,0.000716213,2.43188e-05,0.00071669,1.944,-0.00173569,-1.62126e-05,0.00173474,-179.496,0.394487008
110.979137,0.000718597,2.43188e-05,0.000719074,1.938,-0.00175381,-2.19346e-05,0.00175286,-179.304,0.398607456
111.958647,0.000721458,2.43188e-05,0.000721935,1.932,-0.00177193,-2.3842e-05,0.00177098,-179.244,0.402491168
112.967925,0.000725273,2.43188e-05,0.000725273,1.92,-0.0017891,-2.47956e-05,0.00178815,-179.232,0.406481632
