t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
0.950324,5.755460000e-04,1.001360000e-05,5.755460000e-04,1.026000,-6.675750000e-06,1.907360000e-06,6.675750000e-06,163.302000,-4.145184000e-04
1.595434,5.779300000e-04,7.629450000e-06,5.779300000e-04,0.762000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,176.988000,-4.130860160e-04
2.602361,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.198910000e-06,0.000000000e+00,5.722080000e-06,180.000000,-4.149309440e-04
3.611388,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.198910000e-06,0.000000000e+00,5.722080000e-06,180.000000,-4.146215360e-04
4.619119,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.143923840e-04
5.629941,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.161914560e-04
6.642427,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.128339520e-04
7.651729,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.131891840e-04
8.662337,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.138996160e-04
9.909810,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.148278080e-04
10.798635,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.138996480e-04
11.898759,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.121463680e-04
12.998545,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.125474240e-04
13.711302,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.115963200e-04
14.712956,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.198910000e-06,0.000000000e+00,5.722080000e-06,180.000000,-4.106223360e-04
15.722744,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.128454400e-04
16.733331,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.126391360e-04
17.742654,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.112984000e-04
18.752671,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.119401600e-04
19.752717,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.137277440e-04
20.909826,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.126964160e-04
21.798736,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.121578880e-04
22.898960,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.128912640e-04
23.999120,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.121463680e-04
25.099154,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.198910000e-06,0.000000000e+00,5.722080000e-06,180.000000,-4.120088960e-04
25.811962,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.198910000e-06,0.000000000e+00,5.722080000e-06,180.000000,-4.123526720e-04
26.812050,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.151716160e-04
27.823123,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.141746240e-04
28.834605,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.675750000e-06,0.000000000e+00,6.198910000e-06,180.000000,-4.143350720e-04
29.843609,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,-6.198910000e-06,0.000000000e+00,5.722080000e-06,180.000000,-4.120546880e-04
