t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
1.069005,5.765000000e-04,3.814730000e-06,5.765000000e-04,0.396000,-4.768400000e-06,-1.430520000e-06,4.291560000e-06,-167.004000,-4.114473920e-04
1.584983,5.769770000e-04,6.675750000e-06,5.769770000e-04,0.696000,3.814730000e-06,0.000000000e+00,3.814730000e-06,0.000000,-4.110463360e-04
2.731172,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,6.675750000e-06,-1.430520000e-06,6.675750000e-06,-8.130000,-4.093045760e-04
3.619615,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,-9.536820000e-07,0.000000000e+00,4.768410000e-07,180.000000,-4.095108160e-04
4.719615,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,6.198910000e-06,-1.335150000e-05,1.430520000e-05,-64.590000,-4.113442560e-04
5.819676,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,0.000000000e+00,-6.675750000e-06,6.198910000e-06,-90.000000,-4.115963200e-04
6.919769,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,0.000000000e+00,-1.430520000e-06,9.536820000e-07,-75.966000,-4.137735680e-04
7.632800,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,4.768410000e-07,0.000000000e+00,4.768410000e-07,26.562000,-4.135214400e-04
8.646041,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,0.000000000e+00,4.768410000e-07,4.768410000e-07,63.438000,-4.120890560e-04
9.659196,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,1.049050000e-05,1.096730000e-05,1.525890000e-05,45.882000,-4.106567040e-04
10.669431,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,-3.337870000e-06,9.536820000e-07,2.861040000e-06,163.302000,-4.136360000e-04
11.674359,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,-5.722080000e-06,0.000000000e+00,5.245240000e-06,176.424000,-4.138766720e-04
12.682559,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,-4.291560000e-06,-9.536820000e-07,3.814730000e-06,-170.538000,-4.144725440e-04
13.731349,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,0.000000000e+00,-4.768400000e-06,4.291560000e-06,-85.914000,-4.149423360e-04
14.700663,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,-7.629450000e-06,9.059960000e-06,1.192100000e-05,128.160000,-4.152632000e-04
15.720106,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,-1.430520000e-06,9.536820000e-07,9.536820000e-07,135.000000,-4.141746240e-04
16.820094,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,1.907360000e-06,7.629450000e-06,8.106290000e-06,75.966000,-4.121005440e-04
17.921303,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,0.000000000e+00,9.536820000e-07,9.536820000e-07,75.966000,-4.143235840e-04
19.231395,5.765000000e-04,7.152590000e-06,5.765000000e-04,0.726000,-1.907360000e-06,-4.768410000e-07,1.430520000e-06,-168.690000,-4.143808640e-04
19.731336,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,-4.768410000e-07,0.000000000e+00,0.000000000e+00,180.000000,-4.151256640e-04
20.749680,5.769770000e-04,7.152590000e-06,5.769770000e-04,0.726000,9.536820000e-07,-6.198910000e-06,5.722080000e-06,-80.538000,-4.148392320e-04
