t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
20.751286,5.517040000e-04,6.675750000e-06,5.517040000e-04,0.726000,2.884880000e-04,6.198910000e-06,2.884880000e-04,1.326000,6.960169600e-02
22.114383,5.507510000e-04,6.675750000e-06,5.507510000e-04,0.726000,3.066080000e-04,7.152590000e-06,3.066080000e-04,1.368000,7.501858560e-02
22.998009,5.497970000e-04,6.675750000e-06,5.497970000e-04,0.732000,3.242510000e-04,7.629450000e-06,3.242510000e-04,1.356000,7.852684160e-02
23.886539,5.488430000e-04,6.675750000e-06,5.488430000e-04,0.732000,3.423710000e-04,7.629450000e-06,3.423710000e-04,1.338000,8.203667200e-02
24.986490,5.478900000e-04,6.675750000e-06,5.478900000e-04,0.732000,3.600140000e-04,8.106290000e-06,3.600140000e-04,1.326000,8.641272320e-02
26.086563,5.474130000e-04,6.675750000e-06,5.474130000e-04,0.732000,3.776570000e-04,8.583130000e-06,3.776570000e-04,1.314000,9.077128960e-02
26.811622,5.469360000e-04,6.675750000e-06,5.469360000e-04,0.732000,3.957770000e-04,9.059960000e-06,3.957770000e-04,1.350000,9.361050240e-02
27.822065,5.469360000e-04,6.675750000e-06,5.469360000e-04,0.732000,4.138970000e-04,9.536800000e-06,4.138970000e-04,1.338000,9.761383040e-02
28.831284,5.464590000e-04,6.675750000e-06,5.464590000e-04,0.732000,4.315390000e-04,9.536800000e-06,4.315390000e-04,1.326000,1.016724240e-01
29.840392,5.464590000e-04,6.675750000e-06,5.464590000e-04,0.732000,4.496590000e-04,1.001360000e-05,4.496590000e-04,1.314000,1.056675680e-01
30.845247,5.459820000e-04,6.675750000e-06,5.459820000e-04,0.732000,4.673020000e-04,1.049050000e-05,4.673020000e-04,1.308000,1.096633840e-01
31.850326,5.459820000e-04,6.675750000e-06,5.459820000e-04,0.732000,4.854220000e-04,1.096730000e-05,4.854220000e-04,1.296000,1.136710880e-01
32.862827,5.464590000e-04,6.675750000e-06,5.464590000e-04,0.732000,5.030670000e-04,1.144420000e-05,5.030670000e-04,1.326000,1.176534640e-01
33.997827,5.464590000e-04,6.675750000e-06,5.464590000e-04,0.732000,5.211870000e-04,1.192100000e-05,5.211870000e-04,1.320000,1.221952800e-01
34.886709,5.469360000e-04,6.675750000e-06,5.469360000e-04,0.732000,5.388300000e-04,1.192100000e-05,5.388300000e-04,1.308000,1.257231120e-01
35.986965,5.469360000e-04,6.675750000e-06,5.469360000e-04,0.732000,5.569500000e-04,1.239780000e-05,5.569500000e-04,1.302000,1.300384080e-01
37.086711,5.474130000e-04,6.675750000e-06,5.474130000e-04,0.732000,5.745930000e-04,1.287470000e-05,5.745930000e-04,1.296000,1.344477120e-01
38.186724,5.478900000e-04,6.675750000e-06,5.478900000e-04,0.732000,5.927120000e-04,1.287470000e-05,5.927120000e-04,1.290000,1.387839040e-01
38.919923,5.488430000e-04,6.675750000e-06,5.488430000e-04,0.732000,6.103550000e-04,1.335150000e-05,6.103550000e-04,1.284000,1.416493120e-01
39.940529,5.493200000e-04,6.675750000e-06,5.493200000e-04,0.732000,6.284750000e-04,1.430520000e-05,6.284750000e-04,1.308000,1.457459520e-01
40.940494,5.502740000e-04,6.675750000e-06,5.502740000e-04,0.732000,6.461180000e-04,1.430520000e-05,6.461180000e-04,1.302000,1.497658560e-01
41.952227,5.502740000e-04,6.675750000e-06,5.502740000e-04,0.726000,6.642380000e-04,1.478200000e-05,6.642380000e-04,1.296000,1.537300640e-01
42.960989,5.512270000e-04,6.675750000e-06,5.512270000e-04,0.726000,6.818810000e-04,1.525890000e-05,6.823580000e-04,1.290000,1.577935520e-01
43.971946,5.517040000e-04,6.675750000e-06,5.517040000e-04,0.726000,6.995240000e-04,1.525890000e-05,7.000010000e-04,1.284000,1.617943200e-01
44.998034,5.521810000e-04,6.675750000e-06,5.521810000e-04,0.726000,7.176440000e-04,1.573570000e-05,7.181200000e-04,1.278000,1.658279520e-01
45.991437,5.531350000e-04,6.675750000e-06,5.531350000e-04,0.726000,7.357630000e-04,1.621260000e-05,7.362400000e-04,1.272000,1.697897280e-01
47.001463,5.536120000e-04,6.675750000e-06,5.536120000e-04,0.726000,7.534060000e-04,1.621260000e-05,7.538830000e-04,1.266000,1.737955840e-01
48.086941,5.545650000e-04,6.675750000e-06,5.545650000e-04,0.726000,7.710490000e-04,1.668940000e-05,7.715260000e-04,1.260000,1.781082880e-01
49.187205,5.550420000e-04,6.675750000e-06,5.550420000e-04,0.720000,7.891690000e-04,1.716630000e-05,7.891690000e-04,1.260000,1.824460640e-01
50.498082,5.555190000e-04,7.152590000e-06,5.555190000e-04,0.756000,8.068120000e-04,1.764310000e-05,8.068120000e-04,1.278000,1.876401760e-01
51.042836,5.564730000e-04,7.152590000e-06,5.564730000e-04,0.756000,8.244550000e-04,1.764310000e-05,8.249320000e-04,1.248000,1.897814880e-01
52.051975,5.569500000e-04,7.152590000e-06,5.569500000e-04,0.756000,8.425750000e-04,1.859680000e-05,8.425750000e-04,1.272000,1.938187040e-01
53.084829,5.583800000e-04,6.675750000e-06,5.583800000e-04,0.720000,8.602180000e-04,1.859680000e-05,8.606950000e-04,1.242000,1.979305600e-01
54.072356,5.588570000e-04,7.152590000e-06,5.588570000e-04,0.750000,8.778610000e-04,1.907360000e-05,8.783380000e-04,1.260000,2.018610080e-01
55.081498,5.593340000e-04,7.152590000e-06,5.593340000e-04,0.750000,8.955040000e-04,1.955040000e-05,8.959810000e-04,1.254000,2.058732480e-01
56.091712,5.607640000e-04,7.152590000e-06,5.607640000e-04,0.750000,9.136240000e-04,1.955040000e-05,9.141010000e-04,1.254000,2.098889440e-01
57.102468,5.621950000e-04,7.152590000e-06,5.621950000e-04,0.750000,9.312670000e-04,2.002730000e-05,9.317440000e-04,1.248000,2.138745280e-01
58.111800,5.631480000e-04,7.152590000e-06,5.631480000e-04,0.744000,9.493870000e-04,2.050410000e-05,9.498630000e-04,1.248000,2.178826240e-01
59.120789,5.636250000e-04,7.152590000e-06,5.636250000e-04,0.744000,9.670290000e-04,2.098100000e-05,9.675060000e-04,1.242000,2.219266080e-01
60.187062,5.645790000e-04,7.152590000e-06,5.645790000e-04,0.744000,9.851530000e-04,2.098100000e-05,9.851530000e-04,1.242000,2.261547680e-01
61.498257,5.660090000e-04,7.152590000e-06,5.660090000e-04,0.744000,1.002800000e-03,2.145780000e-05,1.003270000e-03,1.236000,2.313489760e-01
62.387049,5.674400000e-04,7.152590000e-06,5.674400000e-04,0.744000,1.020440000e-03,2.193460000e-05,1.020920000e-03,1.236000,2.348430240e-01
63.167423,5.688700000e-04,7.152590000e-06,5.688700000e-04,0.738000,1.038560000e-03,2.193460000e-05,1.038560000e-03,1.230000,2.379676960e-01
64.170061,5.698240000e-04,7.152590000e-06,5.698240000e-04,0.738000,1.056200000e-03,2.241150000e-05,1.056200000e-03,1.230000,2.419405760e-01
65.170526,5.703010000e-04,7.152590000e-06,5.703010000e-04,0.738000,1.073840000e-03,2.288830000e-05,1.073840000e-03,1.224000,2.459402400e-01
66.178626,5.712550000e-04,7.152590000e-06,5.712550000e-04,0.738000,1.091490000e-03,2.288830000e-05,1.091960000e-03,1.224000,2.499536480e-01
67.193868,5.731620000e-04,7.152590000e-06,5.731620000e-04,0.732000,1.109130000e-03,2.336510000e-05,1.109610000e-03,1.224000,2.539725760e-01
68.199510,5.760230000e-04,7.152590000e-06,5.760230000e-04,0.732000,1.127250000e-03,2.336510000e-05,1.127730000e-03,1.200000,2.579504640e-01
69.210518,5.779300000e-04,7.152590000e-06,5.779300000e-04,0.726000,1.145370000e-03,2.431880000e-05,1.145850000e-03,1.218000,2.619491680e-01
70.232522,5.788840000e-04,7.152590000e-06,5.788840000e-04,0.726000,1.163010000e-03,2.431880000e-05,1.163490000e-03,1.218000,2.659907680e-01
71.230627,5.788840000e-04,7.629450000e-06,5.788840000e-04,0.756000,1.181130000e-03,2.431880000e-05,1.181130000e-03,1.194000,2.699744960e-01
72.498420,5.798380000e-04,7.629450000e-06,5.798380000e-04,0.756000,1.199250000e-03,2.527250000e-05,1.199250000e-03,1.212000,2.750338240e-01
73.387235,5.812680000e-04,7.629450000e-06,5.812680000e-04,0.756000,1.216900000e-03,2.527250000e-05,1.217370000e-03,1.194000,2.785290240e-01
74.487580,5.846060000e-04,7.629450000e-06,5.846060000e-04,0.750000,1.234540000e-03,2.574930000e-05,1.235020000e-03,1.206000,2.828303680e-01
75.587280,5.884210000e-04,7.629450000e-06,5.884210000e-04,0.750000,1.252660000e-03,2.574930000e-05,1.253140000e-03,1.188000,2.872482560e-01
76.277538,5.922350000e-04,7.629450000e-06,5.922350000e-04,0.744000,1.270780000e-03,2.622620000e-05,1.271260000e-03,1.188000,2.900108480e-01
77.291680,5.936660000e-04,7.629450000e-06,5.936660000e-04,0.738000,1.288900000e-03,2.670300000e-05,1.288900000e-03,1.200000,2.940276800e-01
78.300139,5.931890000e-04,7.629450000e-06,5.931890000e-04,0.738000,1.306540000e-03,2.670300000e-05,1.307020000e-03,1.182000,2.980456000e-01
79.309387,5.922350000e-04,7.629450000e-06,5.922350000e-04,0.744000,1.324660000e-03,2.717980000e-05,1.325140000e-03,1.182000,3.020627840e-01
80.318667,5.917590000e-04,7.629450000e-06,5.917590000e-04,0.744000,1.342300000e-03,2.765670000e-05,1.342780000e-03,1.182000,3.060191680e-01
81.328268,5.927120000e-04,7.629450000e-06,5.927120000e-04,0.774000,1.360420000e-03,2.765670000e-05,1.360900000e-03,1.182000,3.100747200e-01
82.340413,5.965270000e-04,7.629450000e-06,5.965270000e-04,0.768000,1.378540000e-03,2.813350000e-05,1.378540000e-03,1.176000,3.140924800e-01
83.498641,6.022490000e-04,7.629450000e-06,6.022490000e-04,0.762000,1.396190000e-03,2.861030000e-05,1.396660000e-03,1.176000,3.186671680e-01
84.387753,6.089250000e-04,7.629450000e-06,6.089250000e-04,0.750000,1.413830000e-03,2.861030000e-05,1.414310000e-03,1.176000,3.222164480e-01
85.487441,6.151240000e-04,7.629450000e-06,6.151240000e-04,0.744000,1.432430000e-03,2.908720000e-05,1.432900000e-03,1.176000,3.265551360e-01
86.587437,6.189380000e-04,7.629450000e-06,6.189380000e-04,0.744000,1.450550000e-03,2.908720000e-05,1.450550000e-03,1.158000,3.309163200e-01
87.687440,6.198920000e-04,7.629450000e-06,6.198920000e-04,0.738000,1.468190000e-03,2.956400000e-05,1.468670000e-03,1.158000,3.352910080e-01
88.398481,6.179850000e-04,7.629450000e-06,6.179850000e-04,0.744000,1.486310000e-03,2.956400000e-05,1.486790000e-03,1.158000,3.381452480e-01
89.411807,6.146470000e-04,7.629450000e-06,6.146470000e-04,0.744000,1.504430000e-03,3.004090000e-05,1.504910000e-03,1.152000,3.421377600e-01
90.418312,6.108320000e-04,7.629450000e-06,6.108320000e-04,0.750000,1.522070000e-03,3.051780000e-05,1.522550000e-03,1.152000,3.461533120e-01
91.426603,6.098780000e-04,7.629450000e-06,6.098780000e-04,0.750000,1.540190000e-03,3.099460000e-05,1.540190000e-03,1.152000,3.501436480e-01
92.441589,6.113090000e-04,8.106290000e-06,6.113090000e-04,0.780000,1.557830000e-03,3.099460000e-05,1.557830000e-03,1.152000,3.541448960e-01
93.450036,6.170310000e-04,8.106290000e-06,6.170310000e-04,0.774000,1.575480000e-03,3.147150000e-05,1.575480000e-03,1.152000,3.581626560e-01
94.499019,6.260910000e-04,8.106290000e-06,6.260910000e-04,0.762000,1.593120000e-03,3.194830000e-05,1.593600000e-03,1.152000,3.623126720e-01
95.466082,6.365810000e-04,8.106290000e-06,6.365810000e-04,0.750000,1.611240000e-03,3.194830000e-05,1.611720000e-03,1.140000,3.661615680e-01
96.487585,6.485020000e-04,8.106290000e-06,6.485020000e-04,0.738000,1.629360000e-03,3.194830000e-05,1.629840000e-03,1.134000,3.702021760e-01
97.587637,6.585160000e-04,8.583130000e-06,6.585160000e-04,0.756000,1.647480000e-03,3.242520000e-05,1.647480000e-03,1.134000,3.745583360e-01
98.687587,6.651920000e-04,8.583130000e-06,6.651920000e-04,0.744000,1.665600000e-03,3.194830000e-05,1.666080000e-03,1.110000,3.788972800e-01
99.998844,6.685290000e-04,8.583130000e-06,6.685290000e-04,0.744000,1.683720000e-03,3.290200000e-05,1.684200000e-03,1.122000,3.841382400e-01
100.519051,6.675760000e-04,8.583130000e-06,6.675760000e-04,0.744000,1.701840000e-03,3.290200000e-05,1.702320000e-03,1.122000,3.862078720e-01
101.529059,6.632840000e-04,8.583130000e-06,6.632840000e-04,0.750000,1.719960000e-03,3.337880000e-05,1.720440000e-03,1.122000,3.902230720e-01
102.537910,6.561320000e-04,8.583130000e-06,6.561320000e-04,0.756000,1.738080000e-03,3.337880000e-05,1.738560000e-03,1.110000,3.942160000e-01
103.552629,6.480250000e-04,8.583130000e-06,6.480250000e-04,0.768000,1.756200000e-03,3.385570000e-05,1.756200000e-03,1.110000,3.982710080e-01
104.552426,6.403960000e-04,8.583130000e-06,6.403960000e-04,0.774000,1.773840000e-03,3.385570000e-05,1.773840000e-03,1.110000,4.022161600e-01
105.563062,6.356280000e-04,8.583130000e-06,6.356280000e-04,0.780000,1.791010000e-03,3.480930000e-05,1.791480000e-03,1.116000,4.062110720e-01
106.565182,6.356280000e-04,8.583130000e-06,6.356280000e-04,0.780000,1.808170000e-03,3.480930000e-05,1.808650000e-03,1.110000,4.102437120e-01
107.575707,6.399190000e-04,8.583130000e-06,6.399190000e-04,0.774000,1.825820000e-03,3.528620000e-05,1.825820000e-03,1.110000,4.142385280e-01
108.587780,6.499330000e-04,8.583130000e-06,6.499330000e-04,0.762000,1.843460000e-03,3.528620000e-05,1.843460000e-03,1.110000,4.182326400e-01
109.687773,6.647150000e-04,8.583130000e-06,6.647150000e-04,0.774000,1.861100000e-03,3.528620000e-05,1.861100000e-03,1.098000,4.225997120e-01
110.999018,6.823580000e-04,8.583130000e-06,6.823580000e-04,0.756000,1.878750000e-03,3.528620000e-05,1.879220000e-03,1.086000,4.278448320e-01
111.887791,7.009540000e-04,8.583130000e-06,7.009540000e-04,0.738000,1.896870000e-03,3.576300000e-05,1.897340000e-03,1.086000,4.313761600e-01
112.624475,7.195510000e-04,9.059960000e-06,7.195510000e-04,0.744000,1.915460000e-03,3.576300000e-05,1.915460000e-03,1.080000,4.342909120e-01
113.634674,7.352870000e-04,9.059960000e-06,7.352870000e-04,0.726000,1.933580000e-03,3.623990000e-05,1.934060000e-03,1.074000,4.383103680e-01
114.643107,7.481610000e-04,9.059960000e-06,7.481610000e-04,0.714000,1.952180000e-03,3.623990000e-05,1.952660000e-03,1.068000,4.423282560e-01
115.653866,7.572210000e-04,9.536800000e-06,7.572210000e-04,0.732000,1.970780000e-03,3.623990000e-05,1.970780000e-03,1.068000,4.463112320e-01
116.664826,7.615130000e-04,9.536800000e-06,7.615130000e-04,0.726000,1.989380000e-03,3.623990000e-05,1.989860000e-03,1.056000,4.503076800e-01
117.673653,7.619900000e-04,9.536800000e-06,7.619900000e-04,0.726000,2.007500000e-03,3.671670000e-05,2.007980000e-03,1.056000,4.543494080e-01
118.681422,7.572210000e-04,9.536800000e-06,7.572210000e-04,0.732000,2.026100000e-03,3.671670000e-05,2.026100000e-03,1.044000,4.583268800e-01
119.693713,7.486380000e-04,9.536800000e-06,7.486380000e-04,0.738000,2.044220000e-03,3.719350000e-05,2.044690000e-03,1.044000,4.623373760e-01
120.702856,7.371940000e-04,9.536800000e-06,7.371940000e-04,0.750000,2.062810000e-03,3.719350000e-05,2.062810000e-03,1.044000,4.663515200e-01
121.999110,7.228890000e-04,9.536800000e-06,7.228890000e-04,0.768000,2.080460000e-03,3.814720000e-05,2.080460000e-03,1.056000,4.714396160e-01
122.888273,7.071530000e-04,9.536800000e-06,7.071530000e-04,0.786000,2.098100000e-03,3.814720000e-05,2.098580000e-03,1.044000,4.750168320e-01
123.988061,6.923710000e-04,9.536800000e-06,6.923710000e-04,0.798000,2.115740000e-03,3.862400000e-05,2.115740000e-03,1.056000,4.793914880e-01
124.741433,6.799740000e-04,9.536800000e-06,6.799740000e-04,0.816000,2.132430000e-03,3.862400000e-05,2.132910000e-03,1.050000,4.823613120e-01
125.755558,6.718670000e-04,9.536800000e-06,6.718670000e-04,0.822000,2.150070000e-03,3.910090000e-05,2.150070000e-03,1.050000,4.864316160e-01
126.763257,6.699600000e-04,9.059960000e-06,6.699600000e-04,0.798000,2.166760000e-03,3.957770000e-05,2.166760000e-03,1.050000,4.904271680e-01
127.773417,6.742510000e-04,9.536800000e-06,6.742510000e-04,0.822000,2.183450000e-03,3.957770000e-05,2.183930000e-03,1.050000,4.943774080e-01
128.781869,6.861720000e-04,9.536800000e-06,6.861720000e-04,0.810000,2.200140000e-03,4.005460000e-05,2.200620000e-03,1.050000,4.984451200e-01
129.793003,7.042920000e-04,9.536800000e-06,7.042920000e-04,0.786000,2.217780000e-03,4.005460000e-05,2.217780000e-03,1.044000,5.024546880e-01
130.793739,7.271800000e-04,9.536800000e-06,7.271800000e-04,0.762000,2.234950000e-03,4.005460000e-05,2.235430000e-03,1.032000,5.063785280e-01
131.801339,7.538830000e-04,9.536800000e-06,7.538830000e-04,0.762000,2.252590000e-03,4.005460000e-05,2.253070000e-03,1.026000,5.104212160e-01
132.999659,7.824940000e-04,9.536800000e-06,7.824940000e-04,0.732000,2.271190000e-03,4.005460000e-05,2.271190000e-03,1.020000,5.151470400e-01
133.888172,8.111040000e-04,1.001360000e-05,8.111040000e-04,0.732000,2.289310000e-03,4.053140000e-05,2.289790000e-03,1.020000,5.186651200e-01
134.988147,8.382830000e-04,1.001360000e-05,8.382830000e-04,0.708000,2.307430000e-03,4.053140000e-05,2.307910000e-03,1.008000,5.230620480e-01
136.088177,8.635560000e-04,1.001360000e-05,8.635560000e-04,0.684000,2.326500000e-03,4.053140000e-05,2.326500000e-03,1.002000,5.274540160e-01
136.844227,8.859670000e-04,1.049050000e-05,8.859670000e-04,0.690000,2.345100000e-03,4.053140000e-05,2.345100000e-03,0.996000,5.304278080e-01
137.860169,9.055170000e-04,1.049050000e-05,9.055170000e-04,0.678000,2.363700000e-03,4.053140000e-05,2.364170000e-03,0.984000,5.344810560e-01
138.864743,9.207760000e-04,1.049050000e-05,9.207760000e-04,0.666000,2.382290000e-03,4.005460000e-05,2.382770000e-03,0.972000,5.384521600e-01
139.876971,9.326970000e-04,1.049050000e-05,9.326970000e-04,0.654000,2.401370000e-03,4.053140000e-05,2.401840000e-03,0.972000,5.424561920e-01
140.874067,9.403270000e-04,1.096730000e-05,9.403270000e-04,0.672000,2.419490000e-03,4.053140000e-05,2.419960000e-03,0.960000,5.464247680e-01
141.883158,9.450950000e-04,1.096730000e-05,9.450950000e-04,0.666000,2.438080000e-03,4.053140000e-05,2.438560000e-03,0.954000,5.504131840e-01
142.894850,9.455720000e-04,1.096730000e-05,9.455720000e-04,0.666000,2.457160000e-03,4.053140000e-05,2.457630000e-03,0.948000,5.544368000e-01
143.999521,9.422340000e-04,1.096730000e-05,9.422340000e-04,0.672000,2.475750000e-03,4.053140000e-05,2.476230000e-03,0.948000,5.587996160e-01
144.913289,9.355580000e-04,1.096730000e-05,9.355580000e-04,0.672000,2.494830000e-03,4.053140000e-05,2.494830000e-03,0.942000,5.624261760e-01
145.988311,9.250680000e-04,1.096730000e-05,9.250680000e-04,0.702000,2.513420000e-03,4.100820000e-05,2.513420000e-03,0.942000,5.666705920e-01
147.088349,9.112400000e-04,1.096730000e-05,9.112400000e-04,0.714000,2.531540000e-03,4.196190000e-05,2.532020000e-03,0.948000,5.710373760e-01
148.188724,8.935970000e-04,1.096730000e-05,8.935970000e-04,0.726000,2.550140000e-03,4.196190000e-05,2.550140000e-03,0.942000,5.754384640e-01
148.952526,8.735690000e-04,1.096730000e-05,8.735690000e-04,0.744000,2.568260000e-03,4.243870000e-05,2.568740000e-03,0.954000,5.784831360e-01
149.962791,8.502040000e-04,1.096730000e-05,8.502040000e-04,0.762000,2.586380000e-03,4.291560000e-05,2.586380000e-03,0.954000,5.824791040e-01
150.963198,8.254090000e-04,1.096730000e-05,8.254090000e-04,0.786000,2.604020000e-03,4.291560000e-05,2.604500000e-03,0.954000,5.864784000e-01
151.973842,7.991830000e-04,1.096730000e-05,7.991830000e-04,0.810000,2.621670000e-03,4.339240000e-05,2.622140000e-03,0.954000,5.904629760e-01
152.982109,7.729570000e-04,1.096730000e-05,7.729570000e-04,0.840000,2.638830000e-03,4.386930000e-05,2.638830000e-03,0.954000,5.944484480e-01
153.993979,7.495920000e-04,1.096730000e-05,7.495920000e-04,0.864000,2.655040000e-03,4.434610000e-05,2.655520000e-03,0.966000,5.985068800e-01
155.003842,7.300410000e-04,1.096730000e-05,7.300410000e-04,0.888000,2.670780000e-03,4.482290000e-05,2.671260000e-03,0.966000,6.025139200e-01
156.002713,7.166900000e-04,1.096730000e-05,7.166900000e-04,0.876000,2.686520000e-03,4.482290000e-05,2.686990000e-03,0.960000,6.064494080e-01
157.011770,7.114450000e-04,1.096730000e-05,7.114450000e-04,0.912000,2.702250000e-03,4.529980000e-05,2.702730000e-03,0.960000,6.104597760e-01
158.088489,7.152590000e-04,1.096730000e-05,7.152590000e-04,0.882000,2.717510000e-03,4.577660000e-05,2.717990000e-03,0.972000,6.147334400e-01
159.188518,7.286110000e-04,1.096730000e-05,7.286110000e-04,0.864000,2.733250000e-03,4.577660000e-05,2.733720000e-03,0.966000,6.191383680e-01
160.499757,7.505450000e-04,1.096730000e-05,7.505450000e-04,0.864000,2.749460000e-03,4.577660000e-05,2.749460000e-03,0.960000,6.243190400e-01
161.052157,7.786790000e-04,1.096730000e-05,7.786790000e-04,0.834000,2.766150000e-03,4.577660000e-05,2.766150000e-03,0.954000,6.265258880e-01
162.062869,8.139650000e-04,1.096730000e-05,8.139650000e-04,0.798000,2.783310000e-03,4.577660000e-05,2.783790000e-03,0.948000,6.305530880e-01
163.072904,8.530650000e-04,1.096730000e-05,8.530650000e-04,0.762000,2.801430000e-03,4.577660000e-05,2.801430000e-03,0.942000,6.345368960e-01
164.083635,8.940730000e-04,1.144420000e-05,8.940730000e-04,0.750000,2.819080000e-03,4.529980000e-05,2.819550000e-03,0.924000,6.385219200e-01
165.092944,9.355580000e-04,1.144420000e-05,9.355580000e-04,0.714000,2.837670000e-03,4.529980000e-05,2.838150000e-03,0.918000,6.425759360e-01
166.092559,9.751360000e-04,1.144420000e-05,9.751360000e-04,0.684000,2.856270000e-03,4.529980000e-05,2.856750000e-03,0.912000,6.465103360e-01
167.104014,1.013760000e-03,1.144420000e-05,1.013760000e-03,0.660000,2.875340000e-03,4.482290000e-05,2.875820000e-03,0.900000,6.505305600e-01
168.111056,1.049530000e-03,1.144420000e-05,1.049530000e-03,0.636000,2.893940000e-03,4.386930000e-05,2.894420000e-03,0.876000,6.545336320e-01
169.121585,1.082900000e-03,1.144420000e-05,1.082900000e-03,0.618000,2.913010000e-03,4.386930000e-05,2.913490000e-03,0.870000,6.584992000e-01
170.188668,1.112950000e-03,1.144420000e-05,1.112950000e-03,0.600000,2.931610000e-03,4.386930000e-05,2.932090000e-03,0.858000,6.627664000e-01
171.500241,1.140130000e-03,1.192100000e-05,1.140130000e-03,0.600000,2.950210000e-03,4.339240000e-05,2.950680000e-03,0.846000,6.679663360e-01
172.388738,1.165870000e-03,1.192100000e-05,1.165870000e-03,0.588000,2.969760000e-03,4.339240000e-05,2.969760000e-03,0.846000,6.715050240e-01
173.159354,1.188760000e-03,1.192100000e-05,1.188760000e-03,0.576000,2.988830000e-03,4.339240000e-05,2.989310000e-03,0.834000,6.745912320e-01
174.171791,1.207840000e-03,1.192100000e-05,1.207840000e-03,0.570000,3.007900000e-03,4.291560000e-05,3.008380000e-03,0.828000,6.785997440e-01
175.180685,1.224530000e-03,1.192100000e-05,1.224530000e-03,0.564000,3.027450000e-03,4.291560000e-05,3.027450000e-03,0.816000,6.825477760e-01
176.188675,1.238830000e-03,1.192100000e-05,1.238830000e-03,0.552000,3.046050000e-03,4.291560000e-05,3.046530000e-03,0.816000,6.865968640e-01
177.201278,1.251700000e-03,1.192100000e-05,1.251700000e-03,0.546000,3.065600000e-03,4.291560000e-05,3.066080000e-03,0.810000,6.906241920e-01
178.210679,1.262200000e-03,1.192100000e-05,1.262200000e-03,0.546000,3.085150000e-03,4.291560000e-05,3.085630000e-03,0.798000,6.945790720e-01
179.221453,1.270300000e-03,1.192100000e-05,1.270300000e-03,0.540000,3.104220000e-03,4.291560000e-05,3.104700000e-03,0.792000,6.986275840e-01
180.229448,1.276500000e-03,1.192100000e-05,1.276500000e-03,0.540000,3.123780000e-03,4.291560000e-05,3.123780000e-03,0.792000,7.026240640e-01
181.241547,1.280790000e-03,1.192100000e-05,1.280790000e-03,0.552000,3.142850000e-03,4.291560000e-05,3.143330000e-03,0.786000,7.066007040e-01
182.500089,1.282700000e-03,1.192100000e-05,1.282700000e-03,0.552000,3.162400000e-03,4.291560000e-05,3.162400000e-03,0.780000,7.116209920e-01
183.388892,1.282700000e-03,1.192100000e-05,1.282700000e-03,0.552000,3.181470000e-03,4.291560000e-05,3.181950000e-03,0.780000,7.151619840e-01
184.488975,1.280790000e-03,1.192100000e-05,1.280790000e-03,0.552000,3.201020000e-03,4.386930000e-05,3.201020000e-03,0.786000,7.195376000e-01
