t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
18.888691,7.671390000e-03,-2.679840000e-04,7.676150000e-03,-1.992000,1.606000000e-02,-6.198920000e-04,1.607240000e-02,-2.208000,3.632533120e+00
19.968688,7.664710000e-03,-2.679840000e-04,7.669480000e-03,-1.998000,1.604280000e-02,-6.170310000e-04,1.605430000e-02,-2.202000,3.628221120e+00
20.905329,7.658030000e-03,-2.670310000e-04,7.662800000e-03,-1.992000,1.602570000e-02,-6.217990000e-04,1.603710000e-02,-2.220000,3.624518400e+00
21.957504,7.650410000e-03,-2.660770000e-04,7.655170000e-03,-1.992000,1.600850000e-02,-6.208460000e-04,1.602090000e-02,-2.220000,3.620335680e+00
23.057544,7.642780000e-03,-2.660770000e-04,7.647540000e-03,-1.986000,1.599130000e-02,-6.113090000e-04,1.600370000e-02,-2.190000,3.615957760e+00
24.157542,7.636100000e-03,-2.651230000e-04,7.639910000e-03,-1.986000,1.597420000e-02,-6.046330000e-04,1.598560000e-02,-2.166000,3.611600640e+00
25.468683,7.628470000e-03,-2.651230000e-04,7.633240000e-03,-1.986000,1.595600000e-02,-6.046330000e-04,1.596750000e-02,-2.166000,3.606384640e+00
25.955996,7.620840000e-03,-2.641700000e-04,7.625610000e-03,-1.986000,1.593790000e-02,-6.094020000e-04,1.594940000e-02,-2.184000,3.604434560e+00
26.965917,7.613210000e-03,-2.641700000e-04,7.617980000e-03,-1.980000,1.592080000e-02,-6.084480000e-04,1.593220000e-02,-2.184000,3.600425920e+00
27.976811,7.605580000e-03,-2.632160000e-04,7.610350000e-03,-1.980000,1.590360000e-02,-6.141700000e-04,1.591600000e-02,-2.208000,3.596434240e+00
28.986519,7.597950000e-03,-2.622620000e-04,7.602720000e-03,-1.974000,1.588640000e-02,-6.103550000e-04,1.589880000e-02,-2.196000,3.592417280e+00
29.995017,7.591280000e-03,-2.622620000e-04,7.596050000e-03,-1.974000,1.587020000e-02,-6.046330000e-04,1.588170000e-02,-2.178000,3.588419200e+00
31.005334,7.583650000e-03,-2.622620000e-04,7.588420000e-03,-1.974000,1.585210000e-02,-6.027260000e-04,1.586350000e-02,-2.172000,3.584390400e+00
32.016436,7.576970000e-03,-2.613090000e-04,7.581740000e-03,-1.968000,1.583400000e-02,-6.017720000e-04,1.584540000e-02,-2.172000,3.580377600e+00
33.027337,7.569340000e-03,-2.603550000e-04,7.574110000e-03,-1.968000,1.581680000e-02,-5.922350000e-04,1.582830000e-02,-2.142000,3.576360320e+00
34.057486,7.562670000e-03,-2.603550000e-04,7.567440000e-03,-1.968000,1.579960000e-02,-5.779300000e-04,1.581010000e-02,-2.094000,3.572273920e+00
35.157416,7.555040000e-03,-2.594010000e-04,7.559810000e-03,-1.962000,1.578340000e-02,-5.483660000e-04,1.579300000e-02,-1.986000,3.567917120e+00
36.468715,7.547410000e-03,-2.594010000e-04,7.552180000e-03,-1.962000,1.577010000e-02,-4.158040000e-04,1.577480000e-02,-1.506000,3.562704960e+00
37.357496,7.540730000e-03,-2.584480000e-04,7.545500000e-03,-1.956000,1.572910000e-02,-4.940070000e-04,1.573770000e-02,-1.794000,3.559185280e+00
38.075273,7.533100000e-03,-2.574940000e-04,7.537870000e-03,-1.956000,1.567280000e-02,1.029970000e-04,1.567380000e-02,0.378000,3.556322240e+00
39.082993,7.526430000e-03,-2.574940000e-04,7.531200000e-03,-1.956000,1.113130000e-02,-2.223030000e-03,1.135070000e-02,-11.292000,3.552325120e+00
40.093451,7.518800000e-03,-2.565400000e-04,7.523570000e-03,-1.950000,1.452550000e-02,-3.150000000e-03,1.486310000e-02,-12.234000,3.548336320e+00
41.104766,7.512120000e-03,-2.565400000e-04,7.515940000e-03,-1.950000,7.986130000e-03,3.814730000e-06,7.986130000e-03,0.030000,3.544323520e+00
42.115760,7.504490000e-03,-2.555870000e-04,7.509260000e-03,-1.950000,9.594980000e-03,-4.177110000e-04,9.604510000e-03,-2.490000,3.540283200e+00
43.128421,7.496860000e-03,-2.555870000e-04,7.500680000e-03,-1.944000,2.336510000e-04,1.964580000e-04,3.051780000e-04,40.140000,3.536284160e+00
44.134861,7.490190000e-03,-2.555870000e-04,7.494000000e-03,-1.944000,-1.929290000e-03,9.174380000e-04,2.135290000e-03,154.530000,3.532282880e+00
45.138758,7.481600000e-03,-2.536790000e-04,7.485420000e-03,-1.938000,-1.382840000e-04,1.688010000e-04,2.183920000e-04,129.180000,3.528255680e+00
46.157483,7.475880000e-03,-2.536790000e-04,7.479700000e-03,-1.938000,4.679710000e-03,4.768400000e-06,4.679710000e-03,0.066000,3.524234880e+00
47.468754,7.467300000e-03,-2.527260000e-04,7.472070000e-03,-1.938000,4.043600000e-04,-2.775210000e-04,4.892390000e-04,-34.362000,3.519033920e+00
48.357561,7.459670000e-03,-2.527260000e-04,7.463490000e-03,-1.932000,-1.196870000e-03,-2.425210000e-03,2.703680000e-03,-116.268000,3.515493440e+00
49.457535,7.452040000e-03,-2.517720000e-04,7.456810000e-03,-1.932000,1.633650000e-03,3.166220000e-04,1.665120000e-03,10.986000,3.511124160e+00
50.186268,7.445370000e-03,-2.508180000e-04,7.450130000e-03,-1.926000,3.879560000e-03,1.230250000e-04,3.881470000e-03,1.818000,3.508228800e+00
51.196087,7.437740000e-03,-2.508180000e-04,7.441550000e-03,-1.926000,8.001360000e-04,6.847420000e-04,1.053820000e-03,40.560000,3.504230400e+00
52.205274,7.430110000e-03,-2.508180000e-04,7.434870000e-03,-1.926000,-1.207360000e-03,3.676430000e-03,3.869070000e-03,108.168000,3.500236800e+00
53.214660,7.423430000e-03,-2.498650000e-04,7.428200000e-03,-1.926000,5.333930000e-03,-6.713900000e-04,5.375890000e-03,-7.170000,3.496209600e+00
54.225762,7.416750000e-03,-2.489110000e-04,7.420570000e-03,-1.920000,2.918260000e-03,2.965950000e-04,2.933520000e-03,5.814000,3.492198400e+00
55.233243,7.410080000e-03,-2.489110000e-04,7.413890000e-03,-1.920000,6.790200000e-04,-1.403820000e-03,1.558310000e-03,-64.170000,3.488203840e+00
56.248236,7.402450000e-03,-2.479570000e-04,7.406260000e-03,-1.914000,-9.937360000e-04,-1.256950000e-03,1.601230000e-03,-128.322000,3.484143040e+00
57.259492,7.394820000e-03,-2.479570000e-04,7.398640000e-03,-1.914000,6.361040000e-04,2.355580000e-04,6.780660000e-04,20.340000,3.480143360e+00
58.468416,7.388140000e-03,-2.470040000e-04,7.391960000e-03,-1.914000,-5.626720000e-04,-5.245250000e-04,7.677120000e-04,-137.040000,3.475336960e+00
59.357229,7.381470000e-03,-2.460500000e-04,7.385280000e-03,-1.908000,5.626700000e-05,-4.196190000e-05,6.961870000e-05,-36.108000,3.471829760e+00
60.457566,7.374790000e-03,-2.460500000e-04,7.378610000e-03,-1.908000,8.271280000e-03,-5.188030000e-04,8.287490000e-03,-3.582000,3.467464960e+00
61.557497,7.367160000e-03,-2.450960000e-04,7.370980000e-03,-1.902000,2.205860000e-03,1.640330000e-03,2.749460000e-03,36.642000,3.463079040e+00
62.304794,7.360490000e-03,-2.450960000e-04,7.364300000e-03,-1.902000,3.001230000e-03,5.798380000e-04,3.056540000e-03,10.938000,3.460115520e+00
63.313246,7.352860000e-03,-2.441420000e-04,7.356670000e-03,-1.902000,5.423580000e-03,1.386650000e-03,5.597140000e-03,14.352000,3.456124480e+00
64.325396,7.346180000e-03,-2.441420000e-04,7.350000000e-03,-1.896000,5.897550000e-03,-1.430520000e-04,5.899460000e-03,-1.386000,3.452093440e+00
65.335400,7.339510000e-03,-2.431880000e-04,7.343320000e-03,-1.896000,4.555730000e-03,-6.523170000e-04,4.601510000e-03,-8.142000,3.448096000e+00
66.344915,7.332830000e-03,-2.422340000e-04,7.336650000e-03,-1.890000,1.358040000e-03,6.504100000e-04,1.505860000e-03,25.590000,3.444093760e+00
67.355893,7.326160000e-03,-2.422340000e-04,7.329970000e-03,-1.890000,8.850130000e-04,5.302470000e-04,1.031880000e-03,30.918000,3.440046720e+00
68.366284,7.318530000e-03,-2.422340000e-04,7.322340000e-03,-1.890000,1.258860000e-04,4.568120000e-04,4.749320000e-04,74.538000,3.436036160e+00
69.468803,7.310900000e-03,-2.412810000e-04,7.314710000e-03,-1.884000,2.374660000e-03,-5.664860000e-04,2.441420000e-03,-13.404000,3.431651840e+00
70.375768,7.305180000e-03,-2.403270000e-04,7.308990000e-03,-1.884000,3.412260000e-03,-3.128070000e-04,3.425610000e-03,-5.238000,3.428055040e+00
71.457622,7.298500000e-03,-2.403270000e-04,7.302310000e-03,-1.884000,1.244740000e-02,-2.221120000e-03,1.264390000e-02,-10.116000,3.423771200e+00
72.557639,7.290870000e-03,-2.393730000e-04,7.294680000e-03,-1.878000,1.319030000e-02,-3.588690000e-03,1.366910000e-02,-15.216000,3.419391680e+00
73.657574,7.284190000e-03,-2.393730000e-04,7.288010000e-03,-1.878000,6.416350000e-03,1.305590000e-03,6.547000000e-03,11.508000,3.415025600e+00
74.403193,7.277520000e-03,-2.384200000e-04,7.281330000e-03,-1.872000,8.366640000e-03,1.058590000e-03,8.434360000e-03,7.212000,3.412057280e+00
75.412519,7.270840000e-03,-2.384200000e-04,7.274660000e-03,-1.872000,1.223760000e-02,2.354640000e-03,1.246170000e-02,10.896000,3.408053120e+00
76.424345,7.264170000e-03,-2.374660000e-04,7.267980000e-03,-1.872000,7.452990000e-03,2.012260000e-04,7.455860000e-03,1.554000,3.404047680e+00
77.437325,7.256540000e-03,-2.374660000e-04,7.260350000e-03,-1.866000,8.593620000e-03,-2.946870000e-04,8.599340000e-03,-1.962000,3.400026560e+00
78.444442,7.249860000e-03,-2.365120000e-04,7.253680000e-03,-1.866000,8.649890000e-03,2.419490000e-03,8.982720000e-03,15.624000,3.396007360e+00
79.444847,7.244140000e-03,-2.355580000e-04,7.247950000e-03,-1.860000,1.419740000e-02,1.501090000e-03,1.427660000e-02,6.036000,3.392028160e+00
80.468832,7.237460000e-03,-2.355580000e-04,7.241280000e-03,-1.860000,1.426230000e-02,5.073580000e-04,1.427180000e-02,2.040000,3.387963520e+00
81.466554,7.230790000e-03,-2.355580000e-04,7.234600000e-03,-1.860000,1.395420000e-02,6.923710000e-04,1.397230000e-02,2.844000,3.384011200e+00
82.475644,7.224110000e-03,-2.346050000e-04,7.227930000e-03,-1.854000,1.475150000e-02,1.193050000e-03,1.480010000e-02,4.626000,3.380003520e+00
83.557646,7.217440000e-03,-2.346050000e-04,7.221250000e-03,-1.854000,1.489840000e-02,4.100820000e-04,1.490310000e-02,1.578000,3.375702720e+00
84.657641,7.209810000e-03,-2.326970000e-04,7.213620000e-03,-1.848000,1.203730000e-02,1.855860000e-03,1.217940000e-02,8.766000,3.371351360e+00
85.968843,7.203130000e-03,-2.326970000e-04,7.206950000e-03,-1.848000,1.462080000e-02,8.106280000e-05,1.462080000e-02,0.318000,3.366141120e+00
86.512461,7.197410000e-03,-2.326970000e-04,7.202180000e-03,-1.848000,5.994830000e-03,-5.054500000e-05,5.994830000e-03,-0.480000,3.363975680e+00
87.524866,7.190730000e-03,-2.317440000e-04,7.194550000e-03,-1.842000,1.303680000e-03,1.279840000e-03,1.827250000e-03,44.484000,3.359985600e+00
88.534273,7.184060000e-03,-2.317440000e-04,7.188830000e-03,-1.842000,1.780520000e-03,5.130810000e-04,1.852040000e-03,16.086000,3.355982400e+00
89.546091,7.177380000e-03,-2.307900000e-04,7.182150000e-03,-1.842000,2.298360000e-04,8.964590000e-05,2.460500000e-04,21.372000,3.351928000e+00
90.543050,7.171660000e-03,-2.307900000e-04,7.175480000e-03,-1.836000,6.076840000e-03,1.316080000e-04,6.078750000e-03,1.242000,3.348000000e+00
91.553192,7.164980000e-03,-2.307900000e-04,7.168800000e-03,-1.836000,4.251510000e-03,4.730240000e-04,4.278210000e-03,6.360000,3.343984000e+00
92.565597,7.158310000e-03,-2.288830000e-04,7.162120000e-03,-1.830000,9.846750000e-03,3.404640000e-04,9.852470000e-03,1.986000,3.339917120e+00
93.573483,7.152590000e-03,-2.288830000e-04,7.155450000e-03,-1.830000,1.438240000e-02,-3.538150000e-04,1.438720000e-02,-1.410000,3.335946560e+00
94.584666,7.145910000e-03,-2.288830000e-04,7.148770000e-03,-1.830000,1.472100000e-02,-4.568120000e-04,1.472860000e-02,-1.776000,3.331932800e+00
95.657400,7.140190000e-03,-2.288830000e-04,7.143050000e-03,-1.830000,1.472100000e-02,-5.693470000e-04,1.473150000e-02,-2.214000,3.327664960e+00
96.968870,7.133510000e-03,-2.279290000e-04,7.137330000e-03,-1.824000,1.470480000e-02,-5.254780000e-04,1.471430000e-02,-2.046000,3.322438400e+00
97.857539,7.126840000e-03,-2.269750000e-04,7.130650000e-03,-1.818000,1.469240000e-02,-3.614440000e-04,1.469710000e-02,-1.404000,3.318928960e+00
98.614305,7.121120000e-03,-2.269750000e-04,7.123980000e-03,-1.824000,1.465330000e-02,-4.081740000e-04,1.465900000e-02,-1.596000,3.315927360e+00
99.625286,7.115390000e-03,-2.260220000e-04,7.118250000e-03,-1.818000,1.462180000e-02,-2.737060000e-04,1.462470000e-02,-1.068000,3.311931200e+00
100.634967,7.108720000e-03,-2.260220000e-04,7.112530000e-03,-1.812000,1.462180000e-02,-2.679840000e-04,1.462470000e-02,-1.050000,3.307901120e+00
101.646485,7.102040000e-03,-2.250680000e-04,7.105860000e-03,-1.812000,1.461890000e-02,-6.675750000e-06,1.461890000e-02,-0.024000,3.303886720e+00
102.657005,7.096320000e-03,-2.241140000e-04,7.100140000e-03,-1.806000,1.459890000e-02,1.993190000e-04,1.459990000e-02,0.786000,3.299886720e+00
103.666528,7.089640000e-03,-2.241140000e-04,7.093460000e-03,-1.806000,1.458840000e-02,2.889650000e-04,1.459030000e-02,1.134000,3.295844800e+00
104.664007,7.084880000e-03,-2.241140000e-04,7.087740000e-03,-1.812000,1.457220000e-02,-6.198930000e-05,1.457220000e-02,-0.240000,3.291893760e+00
105.675623,7.078200000e-03,-2.241140000e-04,7.082020000e-03,-1.806000,1.454450000e-02,-4.806540000e-04,1.455220000e-02,-1.890000,3.287899520e+00
106.691128,7.072480000e-03,-2.231610000e-04,7.075340000e-03,-1.800000,1.452830000e-02,-3.128070000e-04,1.453210000e-02,-1.230000,3.283866240e+00
107.968899,7.065800000e-03,-2.222070000e-04,7.068660000e-03,-1.800000,1.450160000e-02,-3.862400000e-04,1.450740000e-02,-1.524000,3.278784640e+00
108.857710,7.060080000e-03,-2.222070000e-04,7.062940000e-03,-1.800000,1.449500000e-02,-3.290200000e-04,1.449970000e-02,-1.296000,3.275248960e+00
109.957691,7.054360000e-03,-2.222070000e-04,7.058170000e-03,-1.794000,1.447780000e-02,3.232970000e-04,1.448160000e-02,1.278000,3.270892160e+00
110.724022,7.048640000e-03,-2.212530000e-04,7.052450000e-03,-1.794000,1.446540000e-02,2.794280000e-04,1.446830000e-02,1.110000,3.267867520e+00
111.737237,7.041960000e-03,-2.212530000e-04,7.045780000e-03,-1.794000,1.444730000e-02,-9.155320000e-05,1.444730000e-02,-0.360000,3.263822720e+00
112.744911,7.037190000e-03,-2.203000000e-04,7.040050000e-03,-1.788000,1.441480000e-02,-5.693470000e-04,1.442630000e-02,-2.262000,3.259836480e+00
113.754742,7.031470000e-03,-2.193460000e-04,7.034330000e-03,-1.788000,1.440530000e-02,-3.833790000e-04,1.441100000e-02,-1.524000,3.255834560e+00
114.763618,7.024790000e-03,-2.193460000e-04,7.028610000e-03,-1.788000,1.438240000e-02,-2.841970000e-04,1.438430000e-02,-1.128000,3.251792960e+00
115.773538,7.020030000e-03,-2.193460000e-04,7.022890000e-03,-1.788000,1.437000000e-02,4.196190000e-05,1.437000000e-02,0.168000,3.247791360e+00
116.784435,7.013350000e-03,-2.193460000e-04,7.016210000e-03,-1.788000,1.435760000e-02,2.546330000e-04,1.435950000e-02,1.020000,3.243775680e+00
117.795137,7.006680000e-03,-2.183920000e-04,7.010490000e-03,-1.782000,1.433860000e-02,3.900550000e-04,1.434430000e-02,1.560000,3.239759360e+00
118.968555,7.001910000e-03,-2.174390000e-04,7.004770000e-03,-1.776000,1.432140000e-02,3.881470000e-04,1.432710000e-02,1.554000,3.235101760e+00
119.857347,6.996180000e-03,-2.174390000e-04,7.000000000e-03,-1.782000,1.430520000e-02,3.118530000e-04,1.430900000e-02,1.248000,3.231560000e+00
120.957617,6.990460000e-03,-2.174390000e-04,6.993320000e-03,-1.776000,1.428900000e-02,1.344690000e-04,1.428990000e-02,0.540000,3.227195520e+00
122.057706,6.984740000e-03,-2.164850000e-04,6.987600000e-03,-1.770000,1.427270000e-02,1.716630000e-05,1.427270000e-02,0.072000,3.222811520e+00
122.834729,6.979020000e-03,-2.164850000e-04,6.982830000e-03,-1.770000,1.425270000e-02,-2.326970000e-04,1.425460000e-02,-0.936000,3.219743040e+00
123.843666,6.973300000e-03,-2.155310000e-04,6.976160000e-03,-1.770000,1.423360000e-02,-3.299730000e-04,1.423750000e-02,-1.326000,3.215743360e+00
124.855409,6.967570000e-03,-2.155310000e-04,6.971390000e-03,-1.770000,1.421460000e-02,-3.652590000e-04,1.421930000e-02,-1.470000,3.211731840e+00
125.863539,6.962810000e-03,-2.155310000e-04,6.965670000e-03,-1.764000,1.419650000e-02,-3.833790000e-04,1.420120000e-02,-1.548000,3.207709120e+00
126.873929,6.957080000e-03,-2.145780000e-04,6.960900000e-03,-1.764000,1.418020000e-02,-3.337880000e-04,1.418410000e-02,-1.344000,3.203688320e+00
127.883546,6.950410000e-03,-2.145780000e-04,6.954220000e-03,-1.764000,1.416310000e-02,-3.213900000e-04,1.416590000e-02,-1.296000,3.199676480e+00
128.894244,6.944690000e-03,-2.136240000e-04,6.947550000e-03,-1.758000,1.414300000e-02,-3.700270000e-04,1.414690000e-02,-1.500000,3.195686080e+00
129.968920,6.939920000e-03,-2.136240000e-04,6.942780000e-03,-1.758000,1.412680000e-02,-2.708450000e-04,1.412970000e-02,-1.098000,3.191429120e+00
130.905972,6.935150000e-03,-2.136240000e-04,6.938010000e-03,-1.764000,1.410970000e-02,-2.775210000e-04,1.411250000e-02,-1.122000,3.187686400e+00
131.957789,6.928470000e-03,-2.126700000e-04,6.931330000e-03,-1.758000,1.409060000e-02,-3.423710000e-04,1.409440000e-02,-1.392000,3.183531520e+00
133.057741,6.922750000e-03,-2.126700000e-04,6.926570000e-03,-1.752000,1.407250000e-02,-3.814720000e-04,1.407820000e-02,-1.554000,3.179158720e+00
134.157767,6.917980000e-03,-2.117170000e-04,6.920840000e-03,-1.752000,1.405440000e-02,-3.967300000e-04,1.405910000e-02,-1.614000,3.174788480e+00
134.934152,6.911310000e-03,-2.117170000e-04,6.915120000e-03,-1.752000,1.403530000e-02,-4.005450000e-04,1.404100000e-02,-1.632000,3.171725760e+00
135.944858,6.907490000e-03,-2.107630000e-04,6.910350000e-03,-1.746000,1.401910000e-02,-3.747960000e-04,1.402290000e-02,-1.530000,3.167716480e+00
136.955778,6.902720000e-03,-2.107630000e-04,6.905590000e-03,-1.746000,1.400190000e-02,-2.546330000e-04,1.400380000e-02,-1.038000,3.163668160e+00
137.965288,6.896050000e-03,-2.107630000e-04,6.898910000e-03,-1.746000,1.398570000e-02,-1.688010000e-04,1.398760000e-02,-0.690000,3.159680960e+00
138.975488,6.891280000e-03,-2.107630000e-04,6.894140000e-03,-1.746000,1.396850000e-02,-4.482290000e-05,1.396850000e-02,-0.186000,3.155669760e+00
139.983562,6.885560000e-03,-2.098090000e-04,6.889370000e-03,-1.740000,1.395040000e-02,1.821530000e-04,1.395230000e-02,0.750000,3.151630080e+00
140.994795,6.880790000e-03,-2.088560000e-04,6.884600000e-03,-1.734000,1.393230000e-02,2.088560000e-04,1.393420000e-02,0.864000,3.147637760e+00
142.006230,6.876020000e-03,-2.088560000e-04,6.878880000e-03,-1.740000,1.391510000e-02,1.363760000e-04,1.391610000e-02,0.564000,3.143616960e+00
143.015890,6.871250000e-03,-2.088560000e-04,6.874110000e-03,-1.734000,1.389800000e-02,-1.335150000e-05,1.389800000e-02,-0.054000,3.139594880e+00
144.057817,6.865530000e-03,-2.088560000e-04,6.868390000e-03,-1.734000,1.387980000e-02,-1.401910000e-04,1.388080000e-02,-0.576000,3.135480960e+00
145.157787,6.860760000e-03,-2.079020000e-04,6.863620000e-03,-1.728000,1.385890000e-02,-3.480930000e-04,1.386360000e-02,-1.440000,3.131096640e+00
146.469026,6.855040000e-03,-2.079020000e-04,6.858860000e-03,-1.734000,1.383020000e-02,-4.940070000e-04,1.383880000e-02,-2.046000,3.125896960e+00
147.357687,6.849320000e-03,-2.069480000e-04,6.853130000e-03,-1.728000,1.382260000e-02,-3.004090000e-04,1.382640000e-02,-1.242000,3.122360320e+00
148.054809,6.845500000e-03,-2.069480000e-04,6.848370000e-03,-1.728000,1.379500000e-02,-3.795640000e-04,1.380070000e-02,-1.572000,3.119592320e+00
149.063092,6.838830000e-03,-2.059950000e-04,6.842640000e-03,-1.722000,1.377300000e-02,-4.005460000e-05,1.377300000e-02,-0.168000,3.115591360e+00
150.065311,6.834060000e-03,-2.059950000e-04,6.836920000e-03,-1.722000,1.375680000e-02,2.346050000e-04,1.375870000e-02,0.978000,3.111619520e+00
151.077170,6.829290000e-03,-2.059950000e-04,6.832150000e-03,-1.722000,1.375110000e-02,2.546330000e-04,1.375300000e-02,1.062000,3.107576000e+00
152.083118,6.823570000e-03,-2.050410000e-04,6.827380000e-03,-1.716000,1.373770000e-02,5.435970000e-05,1.373770000e-02,0.228000,3.103589120e+00
153.096329,6.819750000e-03,-2.050410000e-04,6.823570000e-03,-1.716000,1.372060000e-02,-4.768400000e-06,1.372060000e-02,-0.018000,3.099571520e+00
154.103713,6.814030000e-03,-2.040870000e-04,6.817850000e-03,-1.716000,1.370250000e-02,9.441420000e-05,1.370250000e-02,0.396000,3.095585600e+00
155.116216,6.808310000e-03,-2.040870000e-04,6.812130000e-03,-1.710000,1.368340000e-02,1.106270000e-04,1.368430000e-02,0.468000,3.091563200e+00
156.157810,6.803540000e-03,-2.040870000e-04,6.806400000e-03,-1.710000,1.366620000e-02,3.910090000e-05,1.366620000e-02,0.162000,3.087400000e+00
157.469013,6.798770000e-03,-2.040870000e-04,6.801640000e-03,-1.710000,1.364710000e-02,-5.722070000e-05,1.364710000e-02,-0.240000,3.082214400e+00
158.357512,6.793050000e-03,-2.031340000e-04,6.796870000e-03,-1.710000,1.362900000e-02,-5.149860000e-05,1.362900000e-02,-0.216000,3.078686080e+00
159.457809,6.787330000e-03,-2.021800000e-04,6.791140000e-03,-1.704000,1.361090000e-02,1.716630000e-05,1.361090000e-02,0.078000,3.074329280e+00
160.157946,6.782560000e-03,-2.021800000e-04,6.785420000e-03,-1.698000,1.359370000e-02,-2.861040000e-06,1.359370000e-02,-0.006000,3.071545920e+00
161.165450,6.777790000e-03,-2.021800000e-04,6.780650000e-03,-1.698000,1.357560000e-02,-1.325620000e-04,1.357560000e-02,-0.558000,3.067554240e+00
162.176044,6.773020000e-03,-2.021800000e-04,6.775890000e-03,-1.704000,1.355750000e-02,-1.592650000e-04,1.355840000e-02,-0.672000,3.063510080e+00
163.184325,6.767300000e-03,-2.012260000e-04,6.770160000e-03,-1.698000,1.353940000e-02,-4.482290000e-05,1.353940000e-02,-0.186000,3.059503680e+00
164.196323,6.762530000e-03,-2.002730000e-04,6.765400000e-03,-1.692000,1.351650000e-02,-8.773850000e-05,1.351650000e-02,-0.372000,3.055488640e+00
165.204426,6.757770000e-03,-2.002730000e-04,6.760630000e-03,-1.692000,1.349840000e-02,5.054500000e-05,1.349840000e-02,0.216000,3.051483840e+00
166.214138,6.753000000e-03,-2.002730000e-04,6.755860000e-03,-1.692000,1.348220000e-02,-3.623990000e-05,1.348220000e-02,-0.150000,3.047475840e+00
167.223526,6.748230000e-03,-1.993190000e-04,6.750140000e-03,-1.686000,1.346310000e-02,-4.386930000e-05,1.346310000e-02,-0.186000,3.043456640e+00
168.469002,6.743460000e-03,-1.993190000e-04,6.745370000e-03,-1.686000,1.344880000e-02,-1.020440000e-04,1.344970000e-02,-0.432000,3.038523840e+00
169.357728,6.737740000e-03,-1.983650000e-04,6.740600000e-03,-1.680000,1.343070000e-02,-2.098090000e-04,1.343160000e-02,-0.894000,3.034972480e+00
170.458038,6.732970000e-03,-1.983650000e-04,6.735830000e-03,-1.686000,1.341160000e-02,-2.622620000e-04,1.341440000e-02,-1.116000,3.030631360e+00
171.557925,6.728200000e-03,-1.974120000e-04,6.731060000e-03,-1.680000,1.339350000e-02,-2.717990000e-04,1.339630000e-02,-1.158000,3.026263360e+00
172.265246,6.723430000e-03,-1.974120000e-04,6.726290000e-03,-1.674000,1.337530000e-02,-1.354230000e-04,1.337630000e-02,-0.582000,3.023448320e+00
173.277181,6.718670000e-03,-1.974120000e-04,6.721530000e-03,-1.674000,1.335720000e-02,-1.134880000e-04,1.335820000e-02,-0.486000,3.019413760e+00
